2069	3380	1
14	1172	-1
561	829	1
3442	3054	1
2064	9137	1
1297	2273	1
7711	5453	1
3875	2424	1
3422	3669	1
8572	4348	1
736	1253	1
1291	791	1
302	6049	1
8559	3057	1
4622	515	1
9448	7691	1
4237	506	1
2329	3692	1
31	5988	1
890	1303	1
5484	6010	1
293	1929	-1
24	640	-1
5234	5275	1
5764	3483	1
5490	5545	1
5252	4364	-1
14	258	-1
7127	10055	1
5269	4276	-1
727	3077	1
569	3597	1
96	338	1
5105	5106	-1
6076	7867	1
2720	297	1
4654	4662	-1
4649	5517	1
1509	4023	1
3034	4343	1
181	3160	1
2280	2119	1
2473	2321	-1
8835	3754	-1
3186	5421	1
8290	7964	1
1670	277	1
5056	6625	1
5661	6613	1
925	793	1
539	1689	1
3304	2821	1
4929	3993	1
5565	4826	1
1518	74	1
18	2917	1
517	1421	1
103	1159	-1
4622	124	1
392	85	1
7781	6381	1
360	217	1
778	1147	-1
4035	67	1
1949	259	1
2407	4188	1
1434	247	1
1987	5182	-1
238	276	1
2862	1060	1
6240	5421	-1
9303	5605	1
968	2057	-1
6625	8608	1
2003	2036	1
6038	5462	-1
2064	232	-1
3898	4440	-1
3184	3913	-1
5158	2235	1
31	5437	1
7526	7504	1
5526	3950	1
4294	5441	1
7527	8778	-1
152	2059	1
587	583	1
532	139	1
7303	1941	1
6165	8019	1
765	995	1
1902	6037	1
692	2061	1
4094	5766	1
1895	167	-1
7484	9305	1
3483	7154	-1
4251	4151	1
7309	3978	-1
3913	7153	1
8417	8154	1
1853	3328	1
2100	2237	1
1434	950	1
3874	5444	1
974	619	-1
7666	9129	-1
489	1645	1
8778	9567	-1
4087	6766	1
2489	5551	1
7797	3436	1
5418	7155	1
4568	6209	1
1777	4524	-1
204	4399	1
829	5169	1
7458	8741	-1
7803	6151	1
3898	5197	-1
1321	1508	1
9244	7771	-1
8394	5177	1
3448	2434	1
2022	2473	1
5404	4230	1
1567	5631	-1
2326	9581	1
4067	2627	-1
1139	606	1
3085	4332	-1
2570	2091	1
1086	2836	1
505	2003	1
432	1622	-1
3676	162	1
1715	3637	1
2373	5485	1
397	112	1
1675	394	1
2307	5505	1
4332	6848	-1
736	3126	1
205	7194	1
4654	6288	-1
6818	1374	1
6575	7930	1
6325	2338	1
3913	8517	-1
7523	7460	1
814	1373	1
4854	5720	1
4009	508	1
591	913	-1
2293	2652	1
8844	7192	-1
4004	6335	-1
356	1849	-1
1375	2161	1
3632	8372	1
10	520	1
3419	2487	-1
219	720	1
5753	5595	1
4908	3000	-1
4820	2868	1
1464	951	1
2358	2803	-1
842	8193	-1
237	7541	1
4806	445	1
4483	3909	1
10020	9538	1
340	2390	1
1680	7973	1
276	761	-1
747	2412	1
2304	22	1
3074	3078	1
4169	4004	-1
6267	7873	1
5961	7647	1
310	2293	1
5849	7643	1
1125	455	1
2358	1668	-1
781	2463	-1
2718	619	1
6776	5689	-1
1104	1540	1
187	2306	1
205	8847	-1
968	2353	1
1676	5070	1
9958	5857	1
943	9290	1
1481	254	1
7191	3681	1
5224	5734	1
5186	1906	-1
7698	7113	1
2069	8804	1
356	1511	1
3484	7669	1
457	5391	1
562	3682	-1
204	2841	1
5326	4040	1
2304	1075	1
2434	2812	1
2819	1689	1
9431	1688	1
1737	2975	-1
7555	6374	1
4027	829	1
7788	3873	1
190	2092	-1
7522	7762	1
1572	162	-1
96	8006	1
1737	2022	1
5087	5644	1
1553	4042	1
2325	6240	-1
2126	3004	1
1555	86	1
9801	3875	1
8517	7200	1
3988	1167	1
1212	380	-1
925	764	1
5275	2555	1
557	3197	1
235	324	1
2462	2125	1
6591	5520	1
3135	2827	1
1678	693	1
1987	6778	1
6793	7863	1
5949	5632	1
1984	3377	1
4900	1098	-1
27	2730	-1
31	2298	1
3483	7894	1
7190	7193	-1
7458	8844	-1
4025	1744	1
6260	5177	1
10258	6637	-1
392	2280	1
1777	2804	1
5234	6922	-1
4369	1052	1
995	8069	1
610	5496	1
3471	5241	1
3047	3602	-1
1784	4288	1
2198	2285	-1
8377	7194	1
846	2057	1
360	1550	1
983	5401	1
5527	4024	1
220	1328	1
569	3793	-1
2878	2848	1
1139	228	1
6540	5960	1
8778	5857	-1
895	3884	1
1893	9832	-1
3043	1168	-1
7080	4163	1
1800	8642	-1
2280	2243	1
327	1248	1
3949	4091	1
5873	2810	1
2100	2864	1
1711	826	1
1381	5205	-1
4649	4662	1
31	5219	1
1341	4042	1
2929	277	-1
413	262	1
4498	2300	1
6884	3913	1
2206	532	1
5463	7230	1
41	1409	1
2393	2858	1
1893	6483	1
5242	3121	1
825	1733	1
574	4014	1
1678	3631	1
565	144	1
2570	338	1
5045	445	-1
4008	3564	1
7523	9050	1
3877	2030	1
6113	3522	1
1107	1783	1
8778	9290	-1
4087	4515	1
6019	7037	1
674	4833	1
6504	5461	1
2261	2265	-1
5526	2967	1
827	1083	1
7127	5187	1
1049	9646	1
1265	352	-1
8145	7194	-1
3478	262	1
3986	2187	-1
1522	314	1
276	462	-1
573	5405	-1
1381	862	1
205	1075	1
3413	7506	1
1297	2830	-1
4971	3235	-1
2922	1552	1
343	5105	-1
2335	2237	1
31	6267	1
4031	3137	1
2416	3492	1
6412	5435	1
838	2209	1
925	65	-1
822	3928	1
3663	2299	1
559	102	-1
513	221	1
1443	565	1
569	5637	-1
1381	4130	1
569	6467	1
549	5421	-1
6615	2566	1
2	4102	1
2442	4068	1
317	277	-1
2759	5497	1
8453	9288	1
149	915	1
1646	1679	1
2110	2817	1
9293	7717	1
2091	2066	-1
2795	259	1
968	2127	-1
526	1302	1
3249	602	1
458	885	1
6281	6076	1
8667	9291	-1
6707	7896	1
1128	4649	1
3683	2125	1
8351	8157	1
7709	841	1
2124	2575	1
108	314	1
1893	8427	-1
8674	9833	-1
5733	4269	1
8353	9538	1
1167	2255	1
57	1722	1
393	30	1
1109	217	1
278	207	1
3077	4025	1
5714	6646	1
338	2612	1
4417	5959	1
1458	1663	-1
4092	3984	1
1332	1503	1
7555	8954	-1
7201	9239	1
2434	7353	-1
96	152	1
31	7618	1
2181	615	1
1215	2522	1
1893	4118	1
456	159	1
9538	4687	1
14	340	1
7561	821	1
6478	3182	1
3681	5917	1
133	112	1
4002	862	1
4627	2776	1
4727	7765	1
797	4997	-1
439	1673	1
1023	3562	-1
5169	288	1
7430	4662	-1
672	123	1
5806	10018	1
1474	142	1
4095	2834	1
343	3422	-1
4698	6289	1
569	7866	1
370	1285	1
3722	48	-1
193	482	1
3135	2358	1
5269	5714	1
3029	3903	1
275	950	-1
1989	121	-1
5413	5926	1
319	7155	1
62	2361	1
5102	9889	1
2121	2409	1
7475	9958	1
5764	6562	-1
323	4043	-1
6318	8602	1
1464	354	-1
3037	4112	1
5266	5406	1
2324	6029	1
144	5712	1
5668	8251	1
2091	4698	1
4596	619	1
3226	2070	1
1784	5282	1
974	3569	-1
8835	7572	1
1379	8617	-1
60	1375	1
936	3160	1
1885	3007	-1
1906	3106	1
4052	2993	1
892	3989	1
1075	9967	-1
3310	6531	1
4498	3899	1
161	2962	1
3047	399	1
8912	8012	-1
2555	3114	1
340	2832	1
92	3375	1
533	1579	-1
151	795	1
1903	2803	-1
8847	7953	-1
968	1681	-1
275	1933	-1
804	482	1
548	293	1
2069	6446	1
3645	124	1
1128	9658	1
361	1680	1
2025	2575	1
8743	2424	1
