1963	2439	1
132	459	1
626	3907	1
1795	4168	-1
459	2547	1
2374	4508	1
38	557	1
2566	2634	1
2306	2358	1
10	173	1
2063	4587	1
3335	3773	1
1910	4514	-1
23	2390	1
1824	3379	-1
63	3724	-1
300	405	1
2223	2047	1
1480	3004	1
4062	4674	-1
3315	2798	1
1213	3478	1
220	336	1
3	1652	1
1294	38	1
3945	4004	1
943	3478	1
23	2482	1
1868	1999	1
1417	1420	1
2573	2513	1
890	4062	1
2201	459	1
23	1496	1
4062	4677	-1
1851	2371	-1
4099	1631	1
3480	4489	1
2201	2136	1
1468	3877	-1
3759	4900	-1
1069	2050	1
4818	4675	-1
149	339	1
10	564	1
823	1114	1
23	1069	1
3315	3539	-1
944	1468	1
63	4036	1
4391	2678	1
23	5230	1
2149	2169	1
36	282	1
1182	978	1
1510	1662	1
88	1610	1
1201	2991	1
1721	1677	1
2129	2354	1
1201	2482	1
5047	5077	1
2180	2069	-1
1180	1821	1
4557	4559	1
1576	3867	-1
4522	3801	1
1069	2063	1
10	87	1
2418	3041	1
23	795	1
29	2724	1
602	473	1
1354	1615	1
2355	2177	1
2379	2365	1
4253	4450	1
2374	4097	1
458	445	1
2508	2379	1
4036	2628	-1
1851	3407	-1
909	3288	1
4334	3502	1
23	3772	1
3733	3745	1
2620	3490	-1
3773	3778	1
566	590	1
1833	4118	1
213	212	1
3	1498	1
17	690	1
3733	1802	1
1910	4170	-1
1948	3935	1
1634	472	1
566	2084	1
3164	4228	1
4055	5034	1
471	1404	1
23	2383	1
1240	25	1
23	1334	1
4391	3488	1
3825	4396	1
4216	3400	-1
27	166	1
409	990	1
10	2149	1
1910	2496	1
2525	2556	1
2207	3956	-1
890	1153	1
88	1139	-1
23	1484	1
165	72	1
2374	4118	1
403	950	1
1132	2798	1
930	897	1
39	101	1
101	75	1
4020	4172	-1
36	1182	1
1925	420	1
3	3083	1
1456	3195	1
520	559	1
4160	4191	1
1641	2853	1
2482	2593	1
3340	2617	1
4811	4777	1
23	2541	1
3082	3835	1
23	1859	1
1751	4909	1
2032	2261	-1
2264	4963	-1
3751	3082	1
23	4619	1
2658	2600	1
58	4142	1
2400	2406	1
1014	1016	1
2385	2243	-1
10	4874	1
1824	1699	1
1788	3633	1
3633	3654	-1
1143	1730	1
1468	1751	1
2333	2107	1
1496	1727	1
3471	3472	1
2032	2537	-1
4062	3158	1
2355	3359	1
1439	2372	1
1143	2001	1
2798	3754	1
145	329	1
97	379	1
4168	3398	-1
514	1417	1
4160	4164	1
2379	823	-1
320	97	1
1213	531	1
3356	3613	1
3432	3424	1
23	2557	1
1194	1829	1
4818	4828	-1
730	1213	1
1699	1705	1
2374	3147	1
417	1060	1
943	4655	1
1751	2660	1
461	1417	1
0	909	1
4147	3399	-1
1516	1828	1
3581	5132	-1
2452	4395	1
4373	4391	1
3494	3684	1
1407	1452	1
1	52	1
1069	1251	1
4024	4982	1
3	1743	1
1768	3889	1
1641	4169	-1
1240	1255	1
4171	3402	-1
102	379	1
450	1548	1
1953	2042	1
403	457	1
1240	1309	1
3494	4159	-1
149	695	1
3	24	1
5113	4909	1
1496	1842	1
120	1833	1
4062	1782	1
3356	2107	1
2768	4253	1
1795	4164	-1
1751	3480	1
1456	4094	1
1446	3080	1
3	1180	1
3	35	1
2620	3149	1
3132	3063	-1
1510	2264	1
2499	2451	1
1641	2148	1
3733	3016	1
153	2597	-1
1294	795	1
1240	26	-1
2426	2427	1
1107	1595	-1
2050	1496	1
3335	3543	1
1641	4530	-1
472	2357	1
1820	1884	1
1972	2107	1
1468	388	1
359	1489	1
3698	4124	1
462	2987	1
217	1910	1
2372	2573	1
2032	3125	-1
36	1330	1
374	352	1
3967	4072	1
3	403	1
178	550	1
388	2411	-1
4160	4159	1
890	1781	1
7	528	1
3203	3238	1
1604	2620	1
1641	1108	1
1226	1251	1
1240	84	-1
1069	1751	1
23	3645	1
807	757	1
1213	4985	-1
3514	4904	1
182	1740	-1
48	564	1
315	3715	1
544	732	1
3356	3612	1
1824	2087	1
563	724	1
4963	4257	1
1074	696	1
3720	3659	1
890	1593	1
1833	4925	-1
556	1129	1
1910	2166	1
1641	315	1
23	3040	1
1439	1799	1
7	409	1
155	1004	1
161	4870	1
224	2699	1
5261	3326	1
1201	3007	-1
3581	4916	-1
3245	3318	1
23	3478	1
125	1251	1
88	2063	1
4163	3401	-1
1446	2080	1
3170	2355	1
23	4021	1
1284	1288	1
2163	2627	1
909	1699	1
149	556	1
684	2597	-1
3164	3862	1
50	331	1
2597	2636	-1
10	637	1
88	135	1
890	1819	1
1641	3769	1
1851	3581	1
1294	1401	1
3096	2798	1
2129	3212	1
132	1586	1
4699	4698	1
2355	4248	1
4184	3826	1
4929	5077	1
4021	5018	1
643	2050	1
3511	3769	1
1699	1870	1
2653	4126	1
58	792	1
3335	4046	-1
1180	132	1
2999	3089	1
84	158	1
52	1251	1
153	183	1
2303	2359	1
1240	1882	1
129	534	1
1294	1400	1
4758	3494	1
1496	1789	1
1108	1945	1
200	338	1
3146	3082	1
890	1369	1
606	509	1
1833	4673	-1
1542	5333	1
1180	36	1
2149	2219	1
3751	4068	1
3376	2379	-1
457	454	1
3534	4861	1
382	501	1
1369	2498	1
3415	4850	-1
1663	1621	1
1240	1245	1
3083	4397	1
1641	2092	1
10	11	1
1720	1743	1
3733	4142	1
1213	2372	1
2372	3872	1
2798	2928	1
3393	3127	1
252	3004	1
2379	4023	1
2922	2388	-1
278	3884	1
4072	4208	1
1987	2451	1
3322	3810	1
1751	2948	1
1240	1415	-1
2573	2499	1
890	4530	-1
3733	4681	1
1721	1963	1
1910	2878	1
15	42	1
556	1021	1
244	1489	1
10	56	1
5	1109	1
4489	4549	1
165	146	1
1240	1407	1
4160	3402	-1
4773	4819	-1
4089	4514	-1
3733	5131	-1
66	255	-1
2372	2050	1
463	2372	-1
1228	547	1
1180	464	1
24	3218	1
1407	1463	1
2798	3629	1
2141	2516	1
23	1308	1
1450	1446	1
3733	4676	-1
4170	3404	-1
2379	2587	1
4665	4662	1
2059	1799	1
2374	2067	1
1833	1961	1
379	303	1
679	1064	1
2714	2611	1
1824	1468	1
2654	2482	1
2365	3857	1
890	1972	1
4372	1718	1
23	5262	1
3322	3432	1
1824	7	1
1824	2180	1
48	182	1
1496	2325	1
1833	3083	1
1468	3733	1
450	4142	1
1496	3315	1
2958	2846	1
4768	4818	1
3724	3720	1
2372	2385	1
3733	2325	-1
1294	1352	1
16	1456	1
3336	3501	1
4253	4418	1
10	90	1
4217	3405	-1
3203	4135	1
4127	4237	1
4142	5295	1
1833	3748	1
2217	2254	1
2050	1930	1
514	473	1
4442	4417	-1
4127	3866	1
87	822	1
3494	4746	1
580	890	1
1641	1900	1
471	694	1
2063	3430	1
1082	1125	1
23	278	1
2861	3635	1
19	3906	1
833	1498	1
3581	5089	1
890	4179	-1
52	95	1
745	629	1
1240	102	1
1833	2594	1
1833	3074	1
3	461	1
4035	3404	-1
2032	1847	1
23	5326	1
1833	3043	1
684	685	1
3336	2566	1
23	3389	1
2525	2639	1
1824	1878	-1
1851	1548	1
580	215	1
1240	1251	-1
58	3751	1
3733	472	1
2699	2678	1
2711	2388	1
1223	890	-1
1264	2791	1
556	1092	1
63	4199	1
3093	3270	1
3825	4092	1
1824	2231	1
1910	4675	-1
4483	4569	-1
4419	4929	1
3825	3228	1
4127	4178	1
3432	3501	1
2681	5255	1
149	560	1
2869	2704	1
399	955	1
684	296	1
3511	3728	1
23	2690	1
2736	4917	1
2714	3155	1
2711	2107	1
602	1209	1
2167	2484	-1
472	823	1
3759	3443	1
3379	2681	1
23	3140	1
1354	4951	1
2218	883	1
477	1641	1
4172	3404	-1
409	976	1
249	1575	-1
1910	3494	1
1806	3407	-1
1604	3667	1
2374	2107	-1
1896	1653	-1
1910	4412	-1
3480	4573	1
23	17	1
1446	2454	1
2063	2519	1
1910	5118	1
890	1707	1
1548	1927	1
3160	3543	1
4950	2547	1
1641	3004	-1
2597	1915	-1
4171	3398	-1
1641	3407	1
495	613	1
472	1217	1
471	1417	1
3139	4021	1
1340	1455	1
1641	4984	1
2125	2069	-1
3887	4142	1
3336	4004	1
52	223	1
2255	2280	1
471	5208	1
1851	3397	-1
19	156	1
1505	3867	1
1037	1095	1
2365	2377	1
5046	5077	1
1069	1228	1
10	150	1
3344	3835	1
278	1264	1
3825	943	1
2987	2476	1
944	1720	1
56	264	1
3	73	1
4147	3397	-1
145	510	1
2374	3091	1
573	120	1
244	2664	1
125	142	1
409	2610	1
1641	36	1
3356	3615	1
602	751	1
745	220	-1
2080	1655	1
0	1407	1
684	1037	1
10	213	1
200	186	1
252	328	1
1150	3355	1
4588	4811	1
145	305	1
1468	2653	1
1824	2181	1
1131	2959	1
3733	4724	-1
1824	2937	-1
3	444	1
2597	486	-1
1037	1008	1
23	4103	1
2080	2972	1
3887	4610	1
2737	2881	1
1751	2754	1
1641	2374	1
379	820	1
4163	3406	-1
1180	2593	1
4633	4372	1
2333	4118	1
3852	3443	1
244	2028	1
200	285	1
39	1839	-1
23	4758	1
1851	3402	-1
2374	2583	1
2557	2558	1
150	976	1
1213	4277	1
3250	3359	1
2714	3541	1
3494	4184	1
149	242	1
23	1530	1
3751	4406	1
833	1720	1
149	666	1
833	643	1
7	420	1
2032	2609	-1
32	367	1
48	1069	1
2032	2846	-1
2365	4732	1
3356	3702	1
23	1388	1
1018	1019	1
5	1926	1
3825	1973	1
1251	1921	1
409	1153	1
890	4184	1
3581	5171	-1
2653	4034	1
36	149	1
2063	2618	1
244	2004	1
16	1613	1
1213	4950	1
301	1180	1
3340	3491	1
471	4951	1
2355	3485	1
1751	4141	-1
2379	2543	1
1806	3398	-1
2063	2837	1
3356	3689	1
278	379	1
3698	4042	1
84	91	1
1108	1808	1
1251	1375	1
36	73	1
3326	4966	1
909	149	1
2916	3570	1
3466	5147	1
1832	1463	-1
4334	3083	1
1604	1662	1
1851	2399	-1
1157	3622	1
1179	1851	1
1194	1417	-1
943	5019	1
1641	2728	1
3825	4890	1
1910	3364	1
2736	2503	1
1213	5196	1
1108	873	1
4737	4744	1
120	551	1
56	1604	1
3825	4623	1
5311	5319	1
1251	1851	1
3955	4080	1
4175	3405	-1
554	216	1
1699	2566	1
2063	2323	1
10	7	1
3759	3813	1
3541	3659	1
840	861	1
3451	3935	1
684	1400	1
3259	2962	1
76	3196	1
3598	4749	-1
6	48	1
2805	2972	1
296	974	1
4127	3884	1
278	396	1
3724	3652	1
2964	1542	1
76	5020	1
1201	3740	1
2798	4289	1
4118	4327	1
1910	3264	1
3	165	1
244	2061	1
3375	3403	-1
10	245	1
1910	4559	-1
1981	1415	1
3356	3667	1
23	740	1
2768	4357	1
1037	986	1
606	736	1
1226	1620	1
2714	2114	1
461	1145	1
1824	2892	1
1851	2307	-1
3259	3967	1
176	153	1
2374	3231	1
3356	3434	1
556	403	1
1294	1376	1
199	321	1
2020	1808	1
3981	3925	1
1910	4829	-1
4671	4672	-1
2523	2545	1
1634	1604	1
2917	2886	1
1542	4292	1
1851	3378	-1
23	4338	1
4011	4372	1
442	120	1
3083	4368	-1
645	2653	1
10	236	1
1641	3709	-1
5319	5323	1
3335	2081	1
580	366	1
3157	3431	1
1489	3800	1
43	62	1
0	301	1
4020	4223	-1
1751	3698	1
1788	3579	1
909	1468	1
2419	2423	1
3733	4837	-1
1181	4006	-1
3733	2239	1
4461	4463	1
557	2190	1
2474	2655	1
337	300	1
1940	1965	1
1201	3415	1
3	1824	1
3517	3178	-1
2374	3448	1
4036	3955	1
3538	3617	1
580	3511	1
477	220	1
2063	2902	1
2361	2363	1
2824	2223	1
50	2542	-1
3581	4721	1
1788	2689	1
1037	1207	1
293	3243	1
1663	1582	1
1824	3274	1
1092	2732	1
1251	2654	1
200	310	1
178	1443	1
23	1589	1
2295	2365	1
3164	3581	1
1119	585	1
96	140	1
293	1872	1
3517	3779	1
890	3424	1
320	305	1
954	962	1
637	629	1
1910	4826	-1
88	140	1
3369	2300	1
409	958	1
2032	296	-1
905	929	1
3356	2012	1
10	112	1
227	237	1
3074	3485	1
1751	1696	1
3791	3763	1
401	3335	1
2573	2822	-1
84	129	1
1741	1646	1
4172	3406	-1
3432	3348	1
3689	3594	1
88	2372	-1
224	1330	1
1641	4996	1
4822	4773	1
23	3416	1
23	2207	1
1143	1756	1
1641	4231	-1
1223	1299	1
23	2252	1
4474	4475	1
120	1921	1
23	2687	1
1294	1394	1
1824	1456	1
1294	2481	1
1614	1588	1
5	23	1
300	402	1
1641	2411	1
3074	3928	1
149	123	1
4184	1916	1
3283	5031	1
1836	883	1
1201	1264	1
2462	2063	1
3499	4228	1
1254	1269	1
833	1367	1
943	2300	1
3	1764	1
909	2981	1
2372	2503	1
3495	3734	1
4127	4147	-1
73	107	1
1513	5315	1
833	1275	1
3581	2653	1
1340	1468	1
1526	1201	1
1928	1848	1
1699	2251	1
472	1356	1
2067	3004	1
890	2451	1
1782	1894	1
2374	2207	1
3738	3929	1
1240	1294	1
2346	4901	1
1179	2063	1
3	4020	1
890	1925	1
1641	3348	1
3128	3266	1
23	5190	1
2566	2531	1
23	2815	1
72	941	1
23	3875	1
1751	2968	1
1634	3082	1
1548	2454	1
5	277	1
2385	2412	1
63	1368	1
1143	1809	1
151	3747	-1
2798	2412	1
471	1764	1
1746	1958	1
244	1751	1
2374	2895	1
4011	5090	1
2032	2245	-1
602	678	1
3751	4090	1
1604	3367	1
3082	4414	1
890	3672	1
23	2816	1
4072	4488	1
3748	5320	1
36	643	1
819	945	1
224	4724	1
23	3579	1
2653	3920	1
3181	3178	1
1899	2122	1
19	200	1
1069	215	1
227	200	1
2076	2133	1
1641	2336	-1
2374	3800	1
3053	3258	1
3432	4365	1
3511	3811	1
3997	4040	1
1342	2681	1
1972	1030	1
4	101	1
1417	1690	1
3825	2063	1
1	84	1
1699	1980	1
23	333	1
1526	1342	1
2665	3379	1
1439	1590	1
244	1705	1
807	978	1
2372	2960	1
1634	2192	1
1734	2048	1
1649	1680	1
890	2050	1
1294	1480	1
3733	5019	1
52	229	1
1824	1696	1
1446	1829	1
3	494	1
1903	1908	1
3698	3652	1
2435	2503	1
244	2135	1
171	5259	1
23	5359	1
1641	1806	1
1901	2333	1
3847	4748	1
52	200	1
1087	2074	1
909	2159	1
209	276	1
4127	3343	1
1901	3092	1
2333	3138	1
4559	4560	1
556	220	1
127	2798	1
3906	5047	1
1157	1131	1
63	2622	1
55	70	1
149	193	1
149	1446	1
88	2411	-1
200	208	1
1264	3270	1
1963	2496	1
4204	4151	-1
4818	4923	-1
1575	1720	-1
248	1901	1
3074	1055	1
3164	3165	1
1515	1521	1
23	5299	1
1824	2893	-1
2462	2365	1
278	1037	1
2239	1922	-1
149	1163	1
2681	4217	-1
23	3133	1
4924	5063	1
1824	2681	-1
2620	2655	1
3733	4069	1
1641	4188	1
1699	2681	1
1751	3467	1
1751	2734	1
1240	1185	1
145	171	1
1641	3378	-1
2106	3664	1
4509	2215	1
3825	3955	1
1240	1381	1
3672	3932	1
2309	2419	1
