2178	3157	1
156	776	1
1457	2228	1
1	387	1
695	909	1
496	509	1
680	2015	1
1232	1099	-1
689	1066	1
1	425	1
1651	1119	1
337	556	1
491	2509	1
1376	2330	1
969	1539	1
67	1228	1
273	1172	1
538	577	1
200	706	1
1019	2154	1
1762	525	1
3	8	-1
76	579	1
478	546	-1
537	674	1
134	235	1
745	689	1
679	825	1
507	1246	1
2670	3004	1
1419	1832	-1
514	763	1
673	1017	1
43	2019	1
1953	2392	1
507	731	-1
584	941	1
1046	486	1
47	634	1
893	2187	1
134	509	1
530	1127	1
579	970	1
1	311	1
48	656	1
1296	1879	1
51	1377	1
587	1741	1
966	1007	1
583	724	1
1080	665	-1
937	1875	1
1267	2546	1
53	1616	1
652	567	1
499	1892	1
480	1698	-1
309	514	-1
29	584	1
252	1354	-1
2044	850	1
514	1219	1
1	229	1
334	983	1
35	1806	1
2135	3015	1
537	592	1
529	1130	1
491	606	1
51	1427	1
971	1045	1
679	655	1
654	698	1
551	76	1
1473	1845	1
647	2671	1
1486	1883	1
260	495	1
250	776	1
581	3168	1
8	338	1
1	43	1
2135	3016	1
604	1743	1
541	1613	1
149	1840	1
338	596	1
8	670	1
1372	2643	1
2227	2963	1
228	427	1
338	625	1
49	387	1
131	2171	1
1923	1573	1
1104	1518	1
41	997	1
2951	2960	1
121	577	-1
134	253	1
41	583	1
1372	616	1
696	1390	1
1139	1171	-1
338	522	1
1	471	1
1613	2307	1
41	587	1
40	679	1
654	734	1
531	725	1
691	3285	1
616	1419	1
248	2164	1
80	1929	1
213	576	1
579	519	1
673	1250	1
762	3058	1
719	644	-1
1	237	1
645	1185	1
1215	2486	1
273	1966	1
745	1115	1
1462	3167	1
1	18	1
2532	3130	1
412	739	1
890	2332	1
515	739	1
487	266	1
1450	684	1
67	730	1
1753	1847	1
76	2270	1
338	577	1
646	1557	1
514	589	1
510	545	1
508	776	1
1777	1053	1
480	1502	1
130	874	1
582	1969	1
126	2718	1
508	654	1
706	680	1
44	1646	1
551	1694	-1
1410	2356	1
647	1882	1
116	285	1
552	1021	1
812	1265	1
531	812	1
1486	2382	1
772	1090	1
36	871	1
1824	3011	1
1613	2314	1
646	1538	1
47	596	1
43	551	1
1294	625	1
486	2217	1
1256	3063	1
579	1038	-1
1209	1214	1
41	1250	1
1	300	1
152	1613	1
654	669	1
1746	2850	1
348	1419	1
625	1836	1
230	1501	1
531	1156	1
134	1864	1
549	1629	1
1169	576	1
1716	2427	1
1626	2805	1
29	960	1
970	2038	1
1	287	1
713	1493	1
41	1448	1
128	1179	1
217	1046	1
141	844	1
576	1502	1
131	514	1
136	381	1
47	533	1
719	2484	1
12	2400	1
523	1762	1
2902	3175	1
43	47	1
495	1243	1
591	1120	1
1804	1266	1
591	1464	1
488	1759	1
1594	899	1
706	976	1
832	602	1
130	592	1
538	674	1
19	508	1
514	973	1
1925	2482	1
646	939	-1
531	1116	1
507	1104	1
1651	1612	1
217	245	1
546	950	1
2364	2978	1
1337	592	1
110	609	1
44	1691	1
706	1252	1
172	1447	1
2384	3229	1
646	531	1
209	745	1
510	1881	1
762	811	1
426	591	1
625	1090	1
301	679	1
8	958	1
248	1178	-1
514	1204	-1
249	833	1
2022	2228	1
628	640	1
1875	2629	1
79	268	1
525	1756	1
266	1975	1
870	3138	1
149	426	1
51	1330	1
1161	578	-1
47	658	1
996	579	1
51	1413	1
931	2113	1
1834	785	1
144	893	1
675	1065	1
832	1969	1
489	610	1
679	1331	1
43	271	1
273	1968	1
487	645	1
1330	825	1
149	663	1
579	739	1
128	1594	1
514	1310	-1
535	1875	1
134	1846	1
8	507	1
1491	3215	1
124	1470	1
583	959	1
606	3122	1
640	825	-1
1875	2639	1
886	3021	1
51	555	-1
29	368	1
47	492	1
1104	1910	1
514	1305	-1
941	2736	1
509	67	1
587	2122	1
202	833	1
1293	2649	1
1372	525	-1
69	93	1
43	252	1
621	2223	1
654	674	1
844	3098	1
530	1253	1
537	731	1
19	41	1
646	1562	1
36	1811	1
2312	3150	1
790	680	1
668	577	-1
1019	1546	1
939	579	-1
531	1153	1
267	2798	1
739	833	1
1777	1258	1
807	1080	1
577	838	-1
344	1378	1
507	554	1
