151	4092	1
500	1490	1
207	762	1
1207	2689	-1
49	408	-1
3379	3876	1
1169	3388	-1
416	579	1
178	2370	1
1037	2519	1
1368	3418	1
171	1054	1
32	684	-1
1481	2674	-1
52	1163	1
1039	4485	1
2805	3549	1
1197	1565	-1
2671	4287	1
1315	2012	1
1043	3636	1
216	2381	1
492	4393	1
49	3353	-1
1427	4448	1
81	306	1
1123	2433	1
2182	2585	-1
3	1047	-1
2702	4519	1
2879	3260	1
1811	3097	1
331	579	1
235	4727	1
303	2154	1
3964	4471	1
763	2673	1
3647	4313	1
1111	2298	1
4002	4459	1
1862	2687	1
35	1907	1
2556	4377	1
109	3186	-1
1067	1468	-1
1389	2230	-1
1157	2318	-1
2503	4097	1
417	1634	1
79	872	1
1146	3966	1
1909	1910	1
1304	3475	1
47	2078	1
528	961	1
106	3682	-1
48	3196	1
430	3143	-1
997	3161	1
399	406	1
1635	3812	1
146	512	-1
3176	4742	1
1345	2696	1
68	147	1
1358	1883	1
3	465	1
3	193	-1
147	366	-1
1310	1448	1
2670	4801	1
1255	4131	-1
78	238	1
55	2605	1
1210	1419	-1
1159	2894	1
4491	4508	1
47	2708	1
1135	3700	1
545	2641	-1
275	3296	1
32	80	1
226	624	1
2870	3355	-1
152	4508	1
157	4365	1
54	2934	-1
1276	1389	1
469	1634	1
3	122	-1
77	271	1
1178	2875	1
3856	4275	1
1395	1893	1
190	4096	1
2671	4448	1
32	601	1
161	2691	1
1027	2855	-1
196	1142	1
2145	4296	1
1787	2145	1
138	1051	1
294	4816	1
31	4406	1
2338	2843	-1
2812	3455	-1
1234	2707	-1
823	1357	1
62	1922	1
52	2501	1
1100	4113	1
1269	3661	1
336	1094	1
194	382	1
92	1286	1
4262	4401	1
252	3661	1
1284	1475	1
1197	1905	1
1286	1483	1
1723	2571	1
1304	3700	1
3	534	1
2514	4675	1
4004	4334	-1
1132	4097	1
1733	2180	1
58	290	1
1902	4536	1
1204	2134	1
43	1703	1
1130	4018	1
66	1955	1
64	1682	1
441	2145	1
1260	1466	1
213	4836	-1
95	524	1
636	4740	1
178	4838	1
169	3751	1
3343	3434	-1
3260	3519	1
3663	4735	1
2992	4301	-1
77	1556	1
162	4028	1
201	1810	1
1227	2148	1
1131	1145	1
1035	2132	1
1096	1118	1
274	1547	1
317	1266	1
1142	4675	1
2210	3549	1
57	3413	1
1547	3878	1
353	4508	1
2210	3509	1
1613	4388	1
252	2218	1
412	771	1
405	1030	1
1633	2530	1
503	1203	1
1424	2829	-1
376	2651	-1
161	889	1
1718	2552	1
222	1094	1
1936	4816	1
295	1290	1
17	1402	1
589	2812	1
530	4686	-1
32	1112	1
499	1957	1
93	1103	1
1156	4794	1
441	4130	1
87	1195	1
152	3338	1
299	4706	1
631	4097	1
279	4340	1
45	1316	1
196	2156	-1
105	3625	-1
1286	2180	1
3304	4807	1
1027	4291	1
1005	4233	-1
1561	4333	1
127	3962	1
630	1913	1
130	1898	-1
1916	1975	1
897	1113	1
1470	1703	1
49	512	1
7	3330	1
136	1059	1
2372	4652	1
58	151	-1
357	1180	1
2311	3170	1
1167	3273	1
37	55	1
1291	2153	1
1983	2687	-1
7	414	1
1402	4302	1
2851	3983	1
138	608	-1
275	1510	1
3233	3550	1
2790	2794	1
56	118	1
127	2222	1
4135	4514	1
394	429	1
2310	3959	1
107	3360	1
26	375	1
194	4636	1
1635	2140	-1
213	4287	1
1367	1483	1
1408	3341	1
2802	3707	-1
4337	4497	1
1252	1282	1
997	1531	1
85	520	1
1031	1142	1
1142	2927	1
4604	4785	1
46	1160	1
123	4662	-1
4332	4727	1
1128	1132	1
1072	2728	-1
1294	1389	1
72	2696	1
64	197	1
210	4406	1
1124	2283	1
1942	2866	1
2134	2504	-1
2132	3563	1
173	4467	1
242	1201	1
2152	4869	-1
1132	1510	1
1513	3444	1
385	2201	-1
219	1186	1
127	3328	1
1918	1952	-1
191	4604	1
140	459	1
1494	3923	1
1409	3257	1
223	2217	-1
1268	3173	1
3421	3972	1
1158	2151	1
103	2803	1
1115	2807	-1
2210	4532	1
2233	2382	1
1062	2145	1
3	1154	1
1059	1917	1
43	2372	1
1106	2318	1
1944	3701	1
48	2698	1
424	1634	1
69	146	-1
407	489	1
4012	4712	-1
1272	1962	1
159	1144	1
4406	4557	1
1359	2152	1
1160	4066	1
304	1705	1
2371	2463	1
264	1167	1
1192	4378	1
1001	1950	1
395	3563	1
104	4294	1
2577	3398	1
1100	4111	1
395	516	1
79	2552	-1
621	3508	1
26	2614	1
81	698	-1
3341	4195	-1
2849	3631	1
281	4525	1
3174	3215	1
263	2822	1
158	2838	1
74	3559	1
138	2494	-1
167	1345	1
317	2630	1
1549	2379	1
1750	2169	1
1570	2565	1
1748	2163	1
599	2224	1
1157	2132	-1
79	1494	1
21	442	1
1644	2210	1
1011	3215	1
1394	1940	-1
29	3178	-1
161	2500	1
1139	2705	1
220	3404	1
1014	1303	1
1058	1102	1
2182	4240	1
1118	3398	1
2496	2961	-1
270	4211	-1
63	4328	1
607	872	1
295	1736	1
440	1203	1
802	3923	1
3462	4004	1
1862	3642	1
61	3687	1
1681	2330	1
17	1170	1
86	2590	1
3338	3983	1
129	1135	1
197	2244	1
2427	2446	-1
163	412	1
2554	2567	1
989	3162	-1
40	885	1
1099	1211	1
1158	3164	1
2599	2919	-1
72	763	1
159	4455	1
132	2002	1
161	744	-1
303	4773	1
997	2310	1
119	3483	1
577	1051	-1
3417	4402	1
2158	3175	-1
3209	3547	1
242	3887	1
1549	1705	1
1236	2780	-1
163	241	1
508	1670	1
2303	3548	1
58	2316	1
761	4852	1
2395	3555	-1
1002	3640	-1
179	634	-1
19	126	1
616	1132	1
270	1926	1
395	485	1
312	1374	1
623	1251	1
17	1539	1
3522	4487	1
47	3138	1
1634	2585	-1
41	353	1
